org.wso2.carbon.user.mgt.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.user.mgt_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.utils-SNAPSHOT.jar,jar,apache2
org.wso2.carbon.utils_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.validator.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.validator_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.viewflows.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.viewflows_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.woden_1.0M8.jar,bundle,apache2
org.wso2.carbon.wsdl2code.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.wsdl2code_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.wsdl4j_1.6.2.jar,bundle,apache2
org.wso2.carbon.wsdlconverter.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.wsdlconverter_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.wss4j_1.5.4.jar,bundle,apache2
org.wso2.carbon.xalan_2.7.0.jar,bundle,apache2
org.wso2.carbon.xerces_2.8.1.jar,bundle,apache2
org.wso2.carbon.xfer_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.xkms_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.xml.apis_1.3.04.jar,bundle,apache2
org.wso2.carbon.xmlbeans_2.3.0.jar,bundle,apache2
org.wso2.carbon.xmlschema_1.4.2.jar,bundle,apache2
org.wso2.dataservices.core_SNAPSHOT.jar,bundle,apache2
org.wso2.dataservices.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.esb.core_2.0-SNAPSHOT.jar,bundle,apache2
org.wso2.esb.samples_2.0-SNAPSHOT.jar,bundle,apache2
org.wso2.esb.styles_2.0-SNAPSHOT.jar,bundle,apache2
org.wso2.mediator.router_SNAPSHOT.jar,bundle,apache2
org.wso2.registry.styles_SNAPSHOT.jar,bundle,apache2
org.wso2.wsas.styles_SNAPSHOT.jar,bundle,apache2
poi-3.0-FINAL.jar,jarinbundle,apache2
sample-ejb-1.0.jar,jar,apache2
servlet-api-2.4.jar,jar,sunbinary
servlet-api-5.5.23.jar,jar,sunbinary
servlets-default-5.5.23.jar,jar,apache2
smack-2.2.1.jar,jar,apache2
spring-core-2.0.4.jar,jarinbundle,apache2
stax-api-1.0-2.jar,jar,sunbinary
synapse-core_1.2.wso2v1.jar,bundle,apache2
synapse-extensions_1.2.wso2v1.jar,bundle,apache2
synapse-tasks_1.2.wso2v1.jar,bundle,apache2
synapse-transports_1.2.wso2v1.jar,bundle,apache2
synapse-utils_1.2.wso2v1.jar,bundle,apache2
tomcat-apr-5.5.23.jar,jar,apache2
tomcat-coyote-5.5.23.jar,jar,apache2
tomcat-http-5.5.23.jar,jar,apache2
tomcat-util-5.5.23.jar,jar,apache2
tribes-6.0.16.jar,jar,apache2
wrapper-3.2.3.jar,jar,mit
wso2wsas-samples-FlickrClient-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-chad-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-commodityquote-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-data-service-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-ejb-service-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-eventing-client-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-eventing-consumer-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-eventing-publisher-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-helloworld-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-jaxws-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-jibx-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-mex-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-mtom-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-sts-service-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-tinyurl-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-trader-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-xfer-SNAPSHOT.jar,jar,apache2
wso2wsas-samples-xkms-SNAPSHOT.jar,jar,apache2
wstx-asl-3.2.1.jar,jar,apache2
wstx-asl-3.2.4.jar,jarinbundle,apache2
xml-resolver-1.2.jar,jar,apache2
xmlbeans-2.3.0.jar,jarinbundle,apache2
xom-1.0.jar,jar,apache2
